X_WGS84,Y_WGS84,ConnochaetesGnou,GuloGulo,PantheraOnca,PteropusGiganteus,TenrecEcaudatus,VulpesVulpes,bio3,bio4,bio7,bio11,bio12
-58.5,1.000007823,0,0,1,0,0,0,81.00001014,566.5277029,117.9166425,258.9166385,2056.609749
-55.5,1.000007823,0,0,1,0,0,0,78.74999856,647.7223272,124.2777984,249.6389114,2095.388623
-52.5,1.000007823,0,0,1,0,0,0,78.1388788,589.1108455,112.1389488,250.166656,2415.110497
-49.5,1.000007823,0,0,1,0,0,0,77.90624498,585.2190375,98.500046,261.3124683,2868.186637
7.5,1.000007823,0,0,0,0,0,0,70.00008652,827.9995978,97.99994156,229.9980322,1701.036693
10.5,1.000007823,0,0,0,0,0,0,74.96873553,850.6556141,114.4061306,230.2187798,2121.254126
13.5,1.000007823,0,0,0,0,0,0,79.41668031,787.3053888,126.4722224,227.2499625,1627.527735
16.5,1.000007823,0,0,0,0,0,0,82.6110962,566.3614578,121.8056089,242.1944374,1680.832851
19.5,1.000007823,0,0,0,0,0,0,83.80554252,576.000202,120.388915,245.8055593,1877.193226
22.5,1.000007823,0,0,0,0,0,0,83.91667212,527.6387594,120.1666624,241.7222305,1931.027818
25.5,1.000007823,0,0,0,0,0,0,84.27775283,504.3053333,120.5555635,239.9722446,1829.110677
28.5,1.000007823,0,0,0,0,0,0,85.88888568,443.3890917,130.9721909,227.0835702,1667.891554
31.5,1.000007823,0,0,0,0,0,0,81.91664959,636.4445735,142.0555807,213.3332685,1221.666477
34.5,1.000007823,0,0,0,0,0,0,83.8888536,696.1401388,161.1942649,206.111027,1156.168597
37.5,1.000007823,0,0,0,0,0,0,83.55559392,811.6095268,183.4722738,211.1669978,601.2212572
40.5,1.000007823,0,0,0,0,0,0,75.69448587,1200.331927,172.4444886,263.6666368,358.1660502
43.5,1.000007823,0,0,0,0,0,0,74.26919473,1059.119083,137.4620577,258.2693004,492.0386514
46.5,1.000007823,0,0,0,0,0,0,73.33340387,930.3348616,115.0003904,260.9999112,474.6677372
73.5,1.000007823,0,0,0,0,0,0,71.33333333,474.6669834,64,270.3333333,2184.666825
97.5,1.000007823,0,0,0,0,0,0,89.26666083,320.8001049,107.3333042,256.3668921,3486.433241
100.5,1.000007823,0,0,0,0,0,0,89.66666972,287.3636431,110.6666565,251.4546091,2793.763257
103.5,1.000007823,0,0,0,0,0,0,88.33930321,342.1247235,98.66078052,262.0892729,2444.962297
109.5,1.000007823,0,0,0,0,0,0,88.29995862,358.4500832,95.39996557,260.950017,3199.848266
112.5,1.000007823,0,0,0,0,0,0,90.22218883,295.4457295,95.22230159,249.9725132,3412.804944
115.5,1.000007823,0,0,0,0,0,0,91.16667742,195.0000261,81.50004194,238.527478,3281.562939
118.5,1.000007823,0,0,0,0,0,0,87.19449675,260.1932829,83.27771032,260.0000437,1871.257484
121.5,1.000007823,0,0,0,0,0,0,83.56248411,331.5005921,100.2812334,254.6874857,1899.035935
124.5,1.000007823,0,0,0,0,0,0,84.49999536,297.7502952,99.25006475,249.666767,2238.914192
127.5,1.000007823,0,0,0,0,0,0,84.35301681,332.5286379,86.470561,254.4707633,2129.413264
130.5,1.000007823,0,0,0,0,0,0,84.3750191,346.7492858,75.37499502,261.6248002,2524.871081
172.5,1.000007823,0,0,0,0,0,0,91.99996315,126.3322639,58.00003685,279,1831.997156
-172.5,-1.999992177,0,0,0,0,0,0,90,111,65,283,525
-91.5,-1.999992177,0,0,0,0,0,0,55.80002284,1629.399734,116.4000171,213.3999887,428.2010872
-88.5,-1.999992177,0,0,0,0,0,0,55,1731.999943,112.0000284,211,724.9990629
-79.5,-1.999992177,0,0,1,0,0,0,79.63633565,723.8488475,117.8484272,186.514973,1208.904178
-76.5,-1.999992177,0,0,1,0,0,0,85.8611182,499.3055576,113.4722412,242.1109555,2924.05637
-73.5,-1.999992177,0,0,1,0,0,0,84.13887676,511.8616225,110.2500072,253.6111033,2912.082971
-70.5,-1.999992177,0,0,1,0,0,0,85.94442718,438.5004763,104.3055617,251.6388901,3057.249419
-67.5,-1.999992177,0,0,1,0,0,0,85.83333763,380.77787,104.6110979,251.1111056,3162.501582
-64.5,-1.999992177,0,0,1,0,0,0,87.16668039,321.3056423,105.4444471,260.1944205,2747.889523
-61.5,-1.999992177,0,0,1,0,0,0,85.3333456,357.3608481,104.7777912,265.3055449,2437.694298
-58.5,-1.999992177,0,0,1,0,0,0,81.50001167,481.4718678,106.5277881,265.8333183,2261.195128
-55.5,-1.999992177,0,0,1,0,0,0,80.08334841,594.1946711,113.1110995,258.5555697,2090.112104
-52.5,-1.999992177,0,0,1,0,0,0,82.36111165,519.3893658,110.6110855,258.777773,2075.193586
-49.5,-1.999992177,0,0,1,0,0,0,86.74998095,342.6116979,110.7221972,263.9444371,2512.223596
-46.5,-1.999992177,0,0,1,0,0,0,82.72728356,420.8482891,110.9090767,261.1817906,2197.426494
-43.5,-1.999992177,0,0,1,0,0,0,81.40624241,513.7807553,107.3749273,265.2499972,1687.84482
-40.5,-1.999992177,0,0,1,0,0,0,80.6250127,635.7498325,128.87497,264.5001256,1161.625266
7.5,-1.999992177,0,0,0,0,0,0,58.99994207,1235.999363,97.99994207,237,1952.997509
10.5,-1.999992177,0,0,0,0,0,0,68.46665067,1262.366727,139.7332206,230.9000498,1901.234766
13.5,-1.999992177,0,0,0,0,0,0,72.77778698,982.6952115,125.3889134,223.2500148,1827.110639
16.5,-1.999992177,0,0,0,0,0,0,81.4722197,512.9450765,115.5000342,245.8610774,1654.611755
19.5,-1.999992177,0,0,0,0,0,0,85.83330695,456.1673088,107.8888733,246.388914,1883.666117
22.5,-1.999992177,0,0,0,0,0,0,87.33333944,441.1389246,118.88885,240.0833257,1901.334288
25.5,-1.999992177,0,0,0,0,0,0,87.33332887,422.0840717,116.7777876,240.5277853,1825.555318
28.5,-1.999992177,0,0,0,0,0,0,86.05560236,305.6110483,125.833297,203.1946362,1586.475201
31.5,-1.999992177,0,0,0,0,0,0,81.75003461,401.387937,133.9999923,205.3609571,1204.415848
34.5,-1.999992177,0,0,0,0,0,0,78.02781528,784.9967923,148.4721064,193.555744,1003.641545
37.5,-1.999992177,0,0,0,0,0,0,74.19446846,1292.47082,169.194484,196.8051902,772.7499496
40.5,-1.999992177,0,0,0,0,0,0,70.46670566,1192.334267,131.2336739,251.8333234,622.5993797
43.5,-1.999992177,0,0,0,0,0,0,67.00009794,1013.00421,98.00033498,256.0000979,406.9998395
73.5,-1.999992177,0,0,0,0,0,0,74,378.0036089,63,271,2434.999631
97.5,-1.999992177,0,0,0,0,0,0,89.000203,272.0002284,101.9998256,261.0003489,3514.003369
100.5,-1.999992177,0,0,0,0,0,0,88.77275452,268.2269195,101.2726553,248.000257,3002.048789
103.5,-1.999992177,0,0,0,0,0,0,89.12121746,290.8030245,98.98487548,261.1665077,2563.213293
106.5,-1.999992177,0,0,0,0,0,0,84.47225283,393.8888556,87.61115624,264.9166882,2689.721819
109.5,-1.999992177,0,0,0,0,0,0,86.49999072,301.799887,94.44996828,262.3500873,2978.902837
112.5,-1.999992177,0,0,0,0,0,0,87.57144811,363.7995218,94.48570922,256.4000421,2858.457943
115.5,-1.999992177,0,0,0,0,0,0,86.31820261,286.0003232,88.96972811,258.0605571,2685.775588
118.5,-1.999992177,0,0,0,0,0,0,79.59375051,411.7491378,95.96870599,231.5948168,2317.532385
121.5,-1.999992177,0,0,0,0,0,0,79.62498458,482.7494846,100.8750304,236.0176159,2081.39659
124.5,-1.999992177,0,0,0,0,0,0,79.15007628,394.1499836,97.94997995,256.0501459,2091.897684
127.5,-1.999992177,0,0,0,0,0,0,77.74999108,528.785465,83.60723968,249.0354378,1838.536174
130.5,-1.999992177,0,0,0,0,0,0,81.34211913,496.1578691,74.34209128,257.0526716,2681.021174
133.5,-1.999992177,0,0,0,0,0,0,83.19350481,507.3873869,84.87092526,245.4514866,2690.555432
136.5,-1.999992177,0,0,0,0,0,0,88.81815239,381.3185064,90.49997412,252.0453652,3158.591502
139.5,-1.999992177,0,0,0,0,0,0,91.16669562,264.1665614,93.50004017,256.8333043,2757.835588
142.5,-1.999992177,0,0,0,0,0,0,90.28569127,204.8570387,85.99998949,250.2857149,2553.430286
145.5,-1.999992177,0,0,0,0,0,0,90.50006555,186.0011098,87.49994888,265.9997889,3645.500513
148.5,-1.999992177,0,0,0,0,0,0,89.99998523,201.2000514,79.80005251,265.2001705,3439.800806
151.5,-1.999992177,0,0,0,0,0,0,86.14280456,285.2857984,75.0000782,262.428402,3094.858518
154.5,-1.999992177,0,0,0,0,0,0,88,222,70,269,3254
175.5,-1.999992177,0,0,0,0,0,0,91,152.998403,60,283,1282.999075
-169.5,-4.999992177,0,0,0,0,0,0,90,109,65,283,884
-82.5,-4.999992177,0,0,0,0,0,0,61.66666667,2425.666504,177.6666517,195.6666517,33.33343856
-79.5,-4.999992177,0,0,1,0,0,0,80.08332949,959.6672802,145.6388644,199.1664162,922.2756574
-76.5,-4.999992177,0,0,1,0,0,0,82.9166728,414.416663,119.4166203,244.027763,2046.25044
-73.5,-4.999992177,0,0,1,0,0,0,82.88889971,427.8612313,120.7777625,257.305564,2490.222648
-70.5,-4.999992177,0,0,1,0,0,0,84.44445191,373.389167,117.2777544,251.4166757,2575.833813
-67.5,-4.999992177,0,0,1,0,0,0,82.63889881,333.1387821,114.3610864,253.8333229,2631.250395
-64.5,-4.999992177,0,0,1,0,0,0,81.91667045,299.6669238,111.5277514,260.6666612,2522.639418
-61.5,-4.999992177,0,0,1,0,0,0,80.50001254,378.2777776,111.6110645,261.75,2485.944255
-58.5,-4.999992177,0,0,1,0,0,0,75.11112511,404.6388483,126.2498957,262.58336,2230.861143
-55.5,-4.999992177,0,0,1,0,0,0,76.80555875,470.8888697,134.611039,254.7222615,2148.61157
-52.5,-4.999992177,0,0,1,0,0,0,80.75000083,390.0561213,132.2777368,245.4166798,1862.971681
-49.5,-4.999992177,0,0,1,0,0,0,82.1944771,312.1390274,127.1110398,259.2221947,1996.001492
-46.5,-4.999992177,0,0,1,0,0,0,76.41669183,486.6929859,147.3054715,254.277884,1415.89027
-43.5,-4.999992177,0,0,1,0,0,0,73.13890551,874.6934088,148.5832421,259.7222543,1462.806047
-40.5,-4.999992177,0,0,1,0,0,0,76.61111226,811.1664393,136.5278306,245.9721512,877.0023114
-37.5,-4.999992177,0,0,0,0,0,0,78.00000616,780.798733,122.5999951,254.999937,789.8009353
-34.5,-4.999992177,0,0,0,0,0,0,73.83333847,1106.581955,120.4999778,238.5833016,898.4950182
10.5,-4.999992177,0,0,0,0,0,0,56.50007399,1716.747471,133.0000075,224.5000448,1367.252117
13.5,-4.999992177,0,0,0,0,0,0,59.61108451,1681.362506,136.3333023,220.111132,1200.944464
16.5,-4.999992177,0,0,0,0,0,0,72.44439882,969.8911527,144.5833238,222.4167085,1533.332336
19.5,-4.999992177,0,0,0,0,0,0,81.24999435,400.806035,128.2777398,237.9999785,1621.944643
22.5,-4.999992177,0,0,0,0,0,0,81.72224388,404.02744,133.9165825,242.4166614,1664.333785
25.5,-4.999992177,0,0,0,0,0,0,79.50002276,393.1943468,140.8054558,244.2499632,1413.91883
28.5,-4.999992177,0,0,0,0,0,0,72.63894392,589.8032718,143.6388546,220.0278491,1251.390823
31.5,-4.999992177,0,0,0,0,0,0,69.30557738,961.3310668,169.7220964,215.4165434,1002.945268
34.5,-4.999992177,0,0,0,0,0,0,69.05554561,1290.664391,170.4721821,201.0556267,717.029272
37.5,-4.999992177,0,0,0,0,0,0,69.50000671,1617.028157,168.0001151,200.6108829,778.9161251
40.5,-4.999992177,0,0,0,0,0,0,66.3000068,1372.551483,129.9001914,243.0998765,1253.500735
52.5,-4.999992177,0,0,0,0,0,0,65.49996343,704.0000731,65.50003657,253,1729.499744
55.5,-4.999992177,0,0,0,0,0,0,66.33333333,614.6665683,61.83334563,254.3332104,2122.500332
70.5,-4.999992177,0,0,0,0,0,0,73,527,67,267,2456
73.5,-4.999992177,0,0,0,0,0,0,74,520,67,267,2476
103.5,-4.999992177,0,0,0,0,0,0,88.26317821,281.9465018,105.6841997,248.2632253,2887.845064
106.5,-4.999992177,0,0,0,0,0,0,83.87500926,350.3741121,108.1250074,266.3748007,2275.257951
109.5,-4.999992177,0,0,0,0,0,0,79.5,534.9999549,121,264.4999549,1941.0023
112.5,-4.999992177,0,0,0,0,0,0,83,381.9977098,80,258.0003664,2436.99945
115.5,-4.999992177,0,0,0,0,0,0,78.14290931,388.142311,105.0000176,263.8570566,2379.999927
118.5,-4.999992177,0,0,0,0,0,0,75.16670766,372.4993756,112.3332307,247.3344807,2280.173072
121.5,-4.999992177,0,0,0,0,0,0,75.90000382,545.8494322,108.1750284,251.4248823,2029.851381
124.5,-4.999992177,0,0,0,0,0,0,75.5,596.5005139,101.3333808,260.3331762,1883.500467
127.5,-4.999992177,0,0,0,0,0,0,74.99994993,739.9997445,84.20011365,248.7995424,2630.387508
130.5,-4.999992177,0,0,0,0,0,0,75.00005599,676.9990455,79.74991974,255.5002166,2421.257223
133.5,-4.999992177,0,0,0,0,0,0,75.73527973,711.5881104,88.88233947,252.999735,2509.178205
136.5,-4.999992177,0,0,0,0,0,0,81.41172638,782.2944243,107.52929,205.7649592,3350.175482
139.5,-4.999992177,0,0,0,0,0,0,84.28569508,571.286765,103.0001082,225.7426393,3728.764224
142.5,-4.999992177,0,0,0,0,0,0,88.27776815,361.9450955,107.6109306,226.5276127,3452.534385
145.5,-4.999992177,0,0,0,0,0,0,88.78850233,338.2120988,109.2693195,225.1917404,2818.819877
148.5,-4.999992177,0,0,0,0,0,0,83.08333754,415.9164239,91.50017204,241.5828435,3175.419629
151.5,-4.999992177,0,0,0,0,0,0,84.3749621,431.8747394,86.74995872,244.9375369,3552.445467
154.5,-4.999992177,0,0,0,0,0,0,86.74999624,306.4522049,76.50005847,260.4995141,2998.752597
175.5,-4.999992177,0,0,0,0,0,0,91,133.4998328,62,281.5,2868.000446
-79.5,-7.999992177,0,0,0,0,0,0,72.88231,1445.238148,166.2351479,148.7062281,369.0582403
-76.5,-7.999992177,0,0,1,0,0,0,82.86112786,569.9444653,159.3888726,187.9722041,1625.220088
-73.5,-7.999992177,0,0,1,0,0,0,77.30557332,556.666504,138.4166397,250.0556076,2026.056463
-70.5,-7.999992177,0,0,1,0,0,0,79.69443699,534.2774188,136.333275,246.4722454,2221.750377
-67.5,-7.999992177,0,0,1,0,0,0,79.38890291,515.1663221,137.7499867,247.638892,2252.667974
-64.5,-7.999992177,0,0,1,0,0,0,75.13890655,468.1105019,135.8888369,255.305574,2171.139764
-61.5,-7.999992177,0,0,1,0,0,0,70.22223205,467.5832982,151.0554612,253.7778127,2362.000715
-58.5,-7.999992177,0,0,0,0,0,0,66.30556367,440.9165254,172.1943323,253.3889508,2273.166628
-55.5,-7.999992177,0,0,0,0,0,0,68.88887086,499.5829429,185.2499181,247.0556249,2352.5275
-52.5,-7.999992177,0,0,1,0,0,0,74.86110027,376.2500071,175.027765,245.638898,2090.028532
-49.5,-7.999992177,0,0,1,0,0,0,75.9722314,337.2218292,160.88887,254.8610894,1843.999789
-46.5,-7.999992177,0,0,1,0,0,0,72.83332558,555.9713559,163.1110935,251.6389099,1374.640127
-43.5,-7.999992177,0,0,1,0,0,0,75.86109198,818.4999986,161.666643,253.3610847,932.5014736
-40.5,-7.999992177,0,0,1,0,0,0,73.69444923,1201.303829,156.1388931,231.7501105,644.0840296
-37.5,-7.999992177,0,0,0,0,0,0,69.50001473,1482.304915,137.6389275,212.4723087,682.1389269
-34.5,-7.999992177,0,0,0,0,0,0,70.25003325,1142.282898,114.7814097,225.5623057,1380.774252
13.5,-7.999992177,0,0,0,0,0,0,60.59991038,1610.523853,136.0799271,225.0000418,721.7181175
16.5,-7.999992177,0,0,0,0,0,0,71.55555042,1003.474316,179.6386935,208.9999812,1289.527053
19.5,-7.999992177,0,0,0,0,0,0,74.97221695,511.778464,177.4443885,218.6110663,1532.694676
22.5,-7.999992177,0,0,0,0,0,0,74.86112861,496.610095,171.5554945,226.6667496,1504.472497
25.5,-7.999992177,0,0,0,0,0,0,70.72227118,726.0248092,171.8609649,224.9722498,1205.83524
28.5,-7.999992177,0,0,0,0,0,0,66.02781279,1087.608718,175.1943751,212.5555959,1061.972517
31.5,-7.999992177,0,0,0,0,0,0,67.41667786,1201.999599,174.166626,214.3890376,1014.861246
34.5,-7.999992177,0,0,0,0,0,0,66.75001907,1467.08217,172.1945033,187.7222396,935.1107242
37.5,-7.999992177,0,0,0,0,0,0,63.38887471,1531.500945,139.3057435,220.0276698,1153.415186
40.5,-7.999992177,0,0,0,0,0,0,66.88892357,1259.500016,114.83348,244.7776222,1186.276535
49.5,-7.999992177,0,0,0,0,0,0,65,996,82,249,1163
52.5,-7.999992177,0,0,0,0,0,0,65.99986631,823.0001337,71,251,1523.000201
55.5,-7.999992177,0,0,0,0,0,0,68,701,70,255,1923.000135
106.5,-7.999992177,0,0,0,0,0,0,83.00005697,341.2004161,117.0999885,233.0000855,3240.005513
109.5,-7.999992177,0,0,0,0,0,0,79.00004937,517.6238482,113.6874281,243.8126877,2843.194403
112.5,-7.999992177,0,0,0,0,0,0,76.2999618,557.0497309,132.7499156,246.4499869,1929.157451
115.5,-7.999992177,0,0,0,0,0,0,79.2812606,650.1863177,123.1562086,244.4685581,1627.693507
118.5,-7.999992177,0,0,0,0,0,0,77.00000823,618.0328451,129.3665641,238.0659571,1698.82193
121.5,-7.999992177,0,0,0,0,0,0,75.39287179,666.3200322,129.4643457,237.6788785,1575.14
124.5,-7.999992177,0,0,0,0,0,0,70.53849758,778.3444706,106.8076526,240.9999879,1323.767569
127.5,-7.999992177,0,0,0,0,0,0,68.69996503,947.4991434,115.8000312,246.4997458,1477.101924
130.5,-7.999992177,0,0,0,0,0,0,66.22223648,867.5558979,100.8333394,256.2777943,1912.276072
133.5,-7.999992177,0,0,0,0,0,0,72.99996597,799.4990947,95.99995075,254.5001135,2116.499591
136.5,-7.999992177,0,0,0,0,0,0,71.99990057,968.001137,110.9999693,250.9999693,1949.000116
139.5,-7.999992177,0,0,0,0,0,0,75.30434773,838.4350346,110.0869416,251.4782685,2259.743646
142.5,-7.999992177,0,0,0,0,0,0,75.62858159,836.3419402,109.5714103,248.657219,2740.024807
145.5,-7.999992177,0,0,0,0,0,0,82.31813079,724.0458478,118.5453603,221.6821747,3060.284563
148.5,-7.999992177,0,0,0,0,0,0,81.03133067,717.1246268,113.8751846,223.5000773,2897.557197
151.5,-7.999992177,0,0,0,0,0,0,79.50003439,667.3321412,91.6665805,250.6668513,3533.15923
154.5,-7.999992177,0,0,0,0,0,0,82.49996232,481.9997422,81.90003163,260.3999362,4019.801952
157.5,-7.999992177,0,0,0,0,0,0,85.70000179,401.6999877,78.5999846,256.7000616,3458.90436
160.5,-7.999992177,0,0,0,0,0,0,85.04548718,387.7728675,85.31814641,256.4091101,2940.864692
-79.5,-10.99999218,0,0,0,0,0,0,61.99999875,1904.000445,142.9999669,169.0000337,13.99987202
-76.5,-10.99999218,0,0,1,0,0,0,75.54541958,1076.183599,172.3938968,98.09097891,755.3630246
-73.5,-10.99999218,0,0,1,0,0,0,79.63889014,582.3605945,157.1110561,225.8887759,1775.861488
-70.5,-10.99999218,0,0,1,0,0,0,73.97224809,778.2767084,152.8333294,236.6111325,2076.80407
-67.5,-10.99999218,0,0,1,0,0,0,70.91667701,852.5275819,154.0277542,245.4999684,1772.77851
-64.5,-10.99999218,0,0,1,0,0,0,72.22222662,619.6668945,157.6110397,250.5833483,1764.277983
-61.5,-10.99999218,0,0,0,0,0,0,69.16667135,509.3889338,180.6388308,233.4445059,1886.86189
-58.5,-10.99999218,0,0,0,0,0,0,68.38888313,645.3600083,189.8610756,234.8889039,1973.694176
-55.5,-10.99999218,0,0,0,0,0,0,69.19443903,734.8328678,203.5555281,241.7222321,2093.778246
-52.5,-10.99999218,0,0,1,0,0,0,70.63887799,696.5548718,193.5000904,247.0277398,1992.890597
-49.5,-10.99999218,0,0,1,0,0,0,71.36112993,617.1940657,169.0833044,258.2778288,1760.278636
-46.5,-10.99999218,0,0,1,0,0,0,71.08333777,741.3879408,181.3332809,239.1945427,1397.473237
-43.5,-10.99999218,0,0,1,0,0,0,73.30554359,983.0269835,191.0000576,232.2778091,827.0844381
-40.5,-10.99999218,0,0,1,0,0,0,71.9166915,1454.581945,152.5000952,208.1111751,612.1940469
-37.5,-10.99999218,0,0,0,0,0,0,67.14287454,1550.019959,131.7680537,217.7499698,992.03115
-34.5,-10.99999218,0,0,0,0,0,0,68.99987851,1064.005461,98.00011813,233.9997397,1736.995739
13.5,-10.99999218,0,0,0,0,0,0,60.94724968,1838.900667,145.1050998,206.5264295,787.5231882
16.5,-10.99999218,0,0,0,0,0,0,65.33336532,1194.804957,198.66641,185.7222397,1237.943825
19.5,-10.99999218,0,0,0,0,0,0,65.86112615,1361.358517,221.7221213,188.3333962,1333.194657
22.5,-10.99999218,0,0,0,0,0,0,67.69448314,1482.080804,229.1387742,193.6667582,1342.889041
25.5,-10.99999218,0,0,0,0,0,0,60.72226123,1860.690275,227.8054087,177.389053,1247.250567
28.5,-10.99999218,0,0,0,0,0,0,57.61111354,2168.332645,232.3333962,175.5556217,1211.19335
31.5,-10.99999218,0,0,0,0,0,0,56.916681,2119.607905,210.3054741,180.5554613,1137.974175
34.5,-10.99999218,0,0,0,0,0,0,57.94444469,2015.445924,174.8613317,188.5553798,1220.694298
37.5,-10.99999218,0,0,0,0,0,0,63.38885674,1658.584522,158.6110548,220.9165404,1077.612233
40.5,-10.99999218,0,0,0,0,0,0,71.62494198,1274.376979,141.6501563,231.9499919,1060.499293
43.5,-10.99999218,0,0,0,0,0,0,68.87495701,1223.875878,108.6249921,221.2501481,1942.376117
49.5,-10.99999218,0,0,0,0,1,0,67.00003974,1187.000838,116.999904,247.999968,1175.002354
52.5,-10.99999218,0,0,0,0,0,0,66.99996863,1108.997418,87.00007236,247.0000314,1185.999783
97.5,-10.99999218,0,0,0,0,0,0,72.99984941,594.0003765,64,257.0000753,1947.999548
106.5,-10.99999218,0,0,0,0,0,0,73.00017883,605.9977646,66.99982117,251.9994635,1758.010998
118.5,-10.99999218,0,0,0,0,0,0,76.00006243,877.9967976,148.4998751,224.0006564,2222.486037
121.5,-10.99999218,0,0,0,0,0,0,74.8,878.4009622,145.5999565,244.3993796,1104.021083
124.5,-10.99999218,0,0,0,0,0,0,71.00007226,811.8535273,120.2858008,245.1429849,1327.570797
130.5,-10.99999218,0,0,0,0,0,0,62.62501617,1467.123696,153.7497961,248.9999756,1587.75247
133.5,-10.99999218,0,0,0,0,0,0,60.75001374,1642.248141,158.0833661,248.4167155,1320.333991
136.5,-10.99999218,0,0,0,0,0,0,60.85717075,1595.0008,139.0000728,245.1428517,1408.141782
142.5,-10.99999218,0,0,0,0,0,0,64.68181302,1203.407973,115.5909513,245.5000547,1738.044581
148.5,-10.99999218,0,0,0,0,0,0,71.54547843,997.1805309,111.6363784,228.8185005,2049.174341
151.5,-10.99999218,0,0,0,0,0,0,70.99999793,860.5370275,92.6429246,249.571156,2926.702765
154.5,-10.99999218,0,0,0,0,0,0,72.66670153,758.6693124,84.66666661,251.0000697,2499.325732
160.5,-10.99999218,0,0,0,0,0,0,83.66667033,460.0012786,88.6666667,248.999616,2969.834727
163.5,-10.99999218,0,0,0,0,0,0,82.99992443,455.0055057,86.00021419,249.9984251,3653.009689
166.5,-10.99999218,0,0,0,0,0,0,83.33333333,416.6668388,74,261.666638,4712.66681
169.5,-10.99999218,0,0,0,0,0,0,79,494,74,256,4479
-178.5,-13.99999218,0,0,0,0,0,0,78,589,75,259,3257
-175.5,-13.99999218,0,0,0,0,0,0,82,387,69,264,3173
-172.5,-13.99999218,0,0,0,0,0,0,83.49999628,383.5002163,65.50000493,254.999938,3146.506473
-169.5,-13.99999218,0,0,0,0,0,0,77.50001711,498.4994693,69.99996722,255.5000615,4357.998611
-76.5,-13.99999218,0,0,0,0,0,0,66.87499291,1990.440153,187.1875444,120.1251552,218.1243512
-73.5,-13.99999218,0,0,1,0,0,0,75.69446111,1206.52644,214.3054744,75.27825342,774.5565501
-70.5,-13.99999218,0,0,1,0,0,0,71.4722341,1492.442772,206.9999479,96.75014857,1676.750522
-67.5,-13.99999218,0,0,1,0,0,0,70.13890238,1204.054855,154.4722327,225.6387487,1738.277717
-64.5,-13.99999218,0,0,1,0,0,0,68.77777991,1231.470397,172.5555345,238.9167149,1610.388651
-61.5,-13.99999218,0,0,1,0,0,0,70.24999964,1072.748322,184.8055197,222.5833754,1501.805829
-58.5,-13.99999218,0,0,1,0,0,0,70.91665817,1073.054318,188.3611418,220.5277535,1807.389516
-55.5,-13.99999218,0,0,1,0,0,0,71.55555853,1077.998438,184.9166679,226.138985,1745.417523
-52.5,-13.99999218,0,0,1,0,0,0,70.16666302,1159.583465,192.1111858,229.7221923,1646.44522
-49.5,-13.99999218,0,0,1,0,0,0,69.50000632,782.3888481,157.027845,243.3612109,1616.888972
-46.5,-13.99999218,0,0,1,0,0,0,70.72221386,915.7763078,162.4999285,225.861196,1365.057329
-43.5,-13.99999218,0,0,1,0,0,0,71.50000733,1189.859742,173.4445004,217.6389915,863.4167854
-40.5,-13.99999218,0,0,1,0,0,0,67.80556982,1329.000293,133.8334936,202.4998237,909.8860877
-37.5,-13.99999218,0,0,0,0,0,0,64.89998674,1171.101229,104.7000832,230.1999172,1925.900914
13.5,-13.99999218,0,0,0,0,0,0,63.45154266,1860.389866,178.9996176,183.5486578,774.4471111
16.5,-13.99999218,0,0,0,0,0,0,61.25000783,2249.468212,244.9719888,166.3333274,1054.612013
19.5,-13.99999218,0,0,0,0,0,0,63.83333559,2331.831967,256.4999731,170.5555611,1023.22307
22.5,-13.99999218,0,0,0,0,0,0,62.16669703,2444.859246,270.9721742,174.4999319,1051.417287
25.5,-13.99999218,0,0,0,0,0,0,56.63889867,2649.470704,263.0833716,166.4722946,1039.806129
28.5,-13.99999218,0,0,0,0,0,0,54.6389015,2786.747565,247.2500598,163.749991,1014.723321
31.5,-13.99999218,0,0,0,0,0,0,55.80552526,2657.08509,232.5833871,185.5832305,961.1391903
34.5,-13.99999218,0,0,0,0,0,0,57.55556851,2239.389671,190.111254,185.6388778,1063.61024
37.5,-13.99999218,0,0,0,0,0,0,61.49997079,2092.472734,191.777736,206.4166135,1119.972348
40.5,-13.99999218,0,0,0,0,0,0,71.74998064,1475.229486,157.8543624,229.1458133,978.8133128
46.5,-13.99999218,0,0,0,0,1,0,68.14287076,1298.71256,153.8568594,243.2857766,1540.429562
49.5,-13.99999218,0,0,0,0,1,0,68.64817596,1664.479312,147.7408729,211.5369402,1736.293943
124.5,-13.99999218,0,0,0,0,0,0,58.37505599,1940.493254,154.6246302,244.7503409,1278.872154
127.5,-13.99999218,0,0,0,0,0,0,56.76469267,2580.054555,194.8820512,236.7058716,1043.178517
130.5,-13.99999218,0,0,0,0,0,0,58.107162,2595.244326,220.9281943,234.2501494,1151.429755
133.5,-13.99999218,0,0,0,0,0,0,57.5555755,2760.830547,224.8055586,228.4444797,1080.390686
136.5,-13.99999218,0,0,0,0,0,0,56.83334781,2453.556428,180.7779953,234.27777,1130.665878
142.5,-13.99999218,0,0,0,0,0,0,61.44827913,1950.13564,175.6378842,232.2070384,1392.346356
145.5,-13.99999218,0,0,0,0,0,0,60.62502771,1963.377531,151.1254948,228.6250239,1350.056549
166.5,-13.99999218,0,0,0,0,0,0,71.2856987,784.9273892,85.71430132,236.5001109,3430.430878
169.5,-13.99999218,0,0,0,0,0,0,68.99992396,880.0062878,89.00018501,240.9980284,2744.02929
-178.5,-16.99999218,0,0,0,0,0,0,66.0000094,1095.713991,92.1428477,238.6428904,2199.642767
