project,c_label,s_label,species_id,isotype,strain_name,collection_date_UTC,collection_local_time,collection_altitude,collection_cluster_3km,collection_location,collection_island,collection_trail,landscape,ambient_humidity,substrate,substrate_notes,substrate_other,ambient_temperature,substrate_temperature,gridsect,gridsect_index,gridsect_radius,grid_sect_direction,isolation_date_UTC,worms_on_sample,approximate_number_of_worms,proliferating,pcr_product_its2,pcr_product_ssu,general_notes,manual_blast_notes,possible_new_caeno_sp,make_strain_name,reason_strain_not_named,collection_type,lc_id,lc_area_km2,lc_detailed,lc_general,lc_biome,lc_major,lc_moisture,habstatus_id,habstatus,veg_id,veg_class,NatServElem,soil_moisture_ann,tair_ann,tsurf_ann,leaf_area_index_ann,rainfall_mm_ann,collection_longitude,collection_latitude
2019-Dec,C-1385,S-11171,,,,2019-12-08,41280,1074.5478515625,,,Kauai,Awa'awapuhi Trail,,70.8,Rotting_nut/pod/seed/fruit,"Fruit,NA,NA",,20.4,17.7,no,,,,2019-12-15,Yes,Some (11-25),1,0,1,,,,,,non-Caeno,8,122.853,Closed koa-ohia mesic forest,Native Mesic Forest,Mesic Forest,Forest,Mesic,3,Native,15,Hawai'i Montane-Subalpine Mesic Forest,CES412.406,0.475652486085892,16.4594345092773,12.4846668243408,2.1696891784668,1376.58862304688,-159.662513888889,22.14715
2019-Dec,C-1385,S-11172,,,,2019-12-08,41280,1074.5478515625,,,Kauai,Awa'awapuhi Trail,,70.8,Rotting_nut/pod/seed/fruit,"Fruit,NA,NA",,20.4,17.7,no,,,,2019-12-15,Yes,Some (11-25),1,0,1,,,,,,non-Caeno,8,122.853,Closed koa-ohia mesic forest,Native Mesic Forest,Mesic Forest,Forest,Mesic,3,Native,15,Hawai'i Montane-Subalpine Mesic Forest,CES412.406,0.475652486085892,16.4594345092773,12.4846668243408,2.1696891784668,1376.58862304688,-159.662513888889,22.14715
2019-Dec,C-1385,S-11173,,,,2019-12-08,41280,1074.5478515625,,,Kauai,Awa'awapuhi Trail,,70.8,Rotting_nut/pod/seed/fruit,"Fruit,NA,NA",,20.4,17.7,no,,,,2019-12-15,Yes,Some (11-25),1,0,1,,,,,,non-Caeno,8,122.853,Closed koa-ohia mesic forest,Native Mesic Forest,Mesic Forest,Forest,Mesic,3,Native,15,Hawai'i Montane-Subalpine Mesic Forest,CES412.406,0.475652486085892,16.4594345092773,12.4846668243408,2.1696891784668,1376.58862304688,-159.662513888889,22.14715
2019-Dec,C-1385,S-11174,,,,2019-12-08,41280,1074.5478515625,,,Kauai,Awa'awapuhi Trail,,70.8,Rotting_nut/pod/seed/fruit,"Fruit,NA,NA",,20.4,17.7,no,,,,2019-12-15,Yes,Some (11-25),1,0,1,,,,,,non-Caeno,8,122.853,Closed koa-ohia mesic forest,Native Mesic Forest,Mesic Forest,Forest,Mesic,3,Native,15,Hawai'i Montane-Subalpine Mesic Forest,CES412.406,0.475652486085892,16.4594345092773,12.4846668243408,2.1696891784668,1376.58862304688,-159.662513888889,22.14715
2019-Dec,C-1449,,,,,2019-12-08,41280,1018.60949707031,,,Maui,Kahakapao Loop Trail,,57.8,Vegetal_litter/mix,"Leaf litter,NA,NA",,20.1,16.5,no,,,,2019-12-13,No,,,,,,,,,,no nematode,20,878.655,Alien mesic forest,Alien Mesic Forest,Mesic Forest,Forest,Mesic,2,Introduced,39,Hawaiian Managed Tree Plantation,,0.621107220649719,16.9120178222656,14.4630832672119,4.27761840820313,2747.1806640625,-156.2762776,20.8191155
2019-Dec,C-1386,,,,,2019-12-08,41280,1051.7666015625,,,Kauai,Awa'awapuhi Trail,,71.8,Rotting_nut/pod/seed/fruit,"Fruit,NA,NA",,20.5,18,no,,,,2019-12-15,No,,,,,,,,,,no nematode,8,122.853,Closed koa-ohia mesic forest,Native Mesic Forest,Mesic Forest,Forest,Mesic,3,Native,32,Hawaiian Introduced Wet-Mesic Forest,,0.471920162439346,16.6129264831543,14.1144170761108,1.76948320865631,1350.74035644531,-159.664172222222,22.1465916666667
2019-Dec,C-1388,,,,,2019-12-08,41640,1044.2746585736,,,Kauai,Awa'awapuhi Trail,,69.5,Rotting_nut/pod/seed/fruit,"Fruit,NA,NA",,21,18.6,no,,,,2019-12-15,No,,,,,,,,,,no nematode,8,122.853,Closed koa-ohia mesic forest,Native Mesic Forest,Mesic Forest,Forest,Mesic,3,Native,32,Hawaiian Introduced Wet-Mesic Forest,,0.471920162439346,16.6129264831543,14.1144170761108,1.76948320865631,1350.74035644531,-159.664252777778,22.1466333333333
2019-Dec,C-1390,,,,,2019-12-08,41700,1050.48583984375,,,Kauai,Awa'awapuhi Trail,,69.9,Rotting_nut/pod/seed/fruit,"Fruit,NA,NA",,21,17.7,no,,,,2019-12-15,No,,,,,,,,,,no nematode,8,122.853,Closed koa-ohia mesic forest,Native Mesic Forest,Mesic Forest,Forest,Mesic,3,Native,32,Hawaiian Introduced Wet-Mesic Forest,,0.471920162439346,16.6129264831543,14.1144170761108,1.76948320865631,1350.74035644531,-159.664438888889,22.146925
2019-Dec,C-1448,,,,,2019-12-08,41760,1061.1767578125,,,Maui,Kahakapao Loop Trail,,57,Vegetal_litter/mix,"Leaf litter,NA,NA",,19.9,16.9,no,,,,2019-12-13,Tracks,,,,,,,,,,unknown nematode,20,878.655,Alien mesic forest,Alien Mesic Forest,Mesic Forest,Forest,Mesic,2,Introduced,2,Developed-Low Intensity,,0.612698256969452,16.884635925293,14.422082901001,3.33182120323181,2628.1181640625,-156.2746476,20.817584
2019-Dec,C-1381,S-11098,,,,2019-12-08,41820,985.688843398158,,,Kauai,Awa'awapuhi Trail,,69.9,Vegetal_litter/mix,"Leaf litter,NA,NA",,21,17.5,no,,,,2019-12-15,Yes,Very Few (1-3),1,0,1,,,,,,non-Caeno,20,878.655,Alien mesic forest,Alien Mesic Forest,Mesic Forest,Forest,Mesic,2,Introduced,32,Hawaiian Introduced Wet-Mesic Forest,,0.471920162439346,16.6129264831543,14.1144170761108,1.76948320865631,1350.74035644531,-159.664566666667,22.1472416666667
2019-Dec,C-1381,S-11099,,,,2019-12-08,41820,985.688843398158,,,Kauai,Awa'awapuhi Trail,,69.9,Vegetal_litter/mix,"Leaf litter,NA,NA",,21,17.5,no,,,,2019-12-15,Yes,Very Few (1-3),1,0,1,,,,,,non-Caeno,20,878.655,Alien mesic forest,Alien Mesic Forest,Mesic Forest,Forest,Mesic,2,Introduced,32,Hawaiian Introduced Wet-Mesic Forest,,0.471920162439346,16.6129264831543,14.1144170761108,1.76948320865631,1350.74035644531,-159.664566666667,22.1472416666667
2019-Dec,C-1387,,,,,2019-12-08,41880,1036.02978515625,,,Kauai,Awa'awapuhi Trail,,64,Vegetal_litter/mix,"Leaf litter,NA,NA",,22.3,18.2,no,,,,2019-12-15,No,,,,,,,,,,no nematode,15,20.277,Native mesic to dry forest and shrubland,Native Mesic Forest,Mesic Forest,Forest,Mesic and Dry,3,Native,15,Hawai'i Montane-Subalpine Mesic Forest,CES412.406,0.463060170412064,16.7740421295166,14.268500328064,1.94156634807587,1291.84948730469,-159.666744444444,22.1485333333333
2019-Dec,C-1447,,,,,2019-12-08,42000,1005.29125976563,,,Maui,Kahakapao Loop Trail,,53.9,Vegetal_litter/mix,"Leaf litter,NA,NA",,19.8,15.7,no,,,,2019-12-13,No,,,,,,,,,,no nematode,6,188.103,Closed ohia mesic forest,Native Mesic Forest,Mesic Forest,Forest,Mesic,2,Introduced,2,Developed-Low Intensity,,0.612698256969452,16.884635925293,14.422082901001,3.33182120323181,2628.1181640625,-156.2746896,20.8165630999977
2019-Dec,C-1962,S-10893,Caenorhabditis elegans,ECA2195,ECA2195,2019-12-08,42360,1007.369140625,Kauai3,,Kauai,Awa'awapuhi Trail,,68.9,Vegetal_litter/mix,"Leaf litter,NA,NA",,21.4,18.3,no,,,,2019-12-13,Yes,Proliferating (25+),1,1,1,,2 bp change in ITS2,,1,,C. elegans,15,20.277,Native mesic to dry forest and shrubland,Native Mesic Forest,Mesic Forest,Forest,Mesic and Dry,3,Native,15,Hawai'i Montane-Subalpine Mesic Forest,CES412.406,0.463060170412064,16.7740421295166,14.268500328064,1.94156634807587,1291.84948730469,-159.666491666667,22.1490916666667
2019-Dec,C-1962,S-10894,Caenorhabditis elegans,ECA2199,ECA2199,2019-12-08,42360,1007.369140625,Kauai3,,Kauai,Awa'awapuhi Trail,,68.9,Vegetal_litter/mix,"Leaf litter,NA,NA",,21.4,18.3,no,,,,2019-12-13,Yes,Proliferating (25+),1,1,1,,,,1,,C. elegans,15,20.277,Native mesic to dry forest and shrubland,Native Mesic Forest,Mesic Forest,Forest,Mesic and Dry,3,Native,15,Hawai'i Montane-Subalpine Mesic Forest,CES412.406,0.463060170412064,16.7740421295166,14.268500328064,1.94156634807587,1291.84948730469,-159.666491666667,22.1490916666667
2019-Dec,C-1962,S-10895,Caenorhabditis elegans,ECA2195,ECA2203,2019-12-08,42360,1007.369140625,Kauai3,,Kauai,Awa'awapuhi Trail,,68.9,Vegetal_litter/mix,"Leaf litter,NA,NA",,21.4,18.3,no,,,,2019-12-13,Yes,Proliferating (25+),1,1,1,,2 bp change in ITS2,,1,,C. elegans,15,20.277,Native mesic to dry forest and shrubland,Native Mesic Forest,Mesic Forest,Forest,Mesic and Dry,3,Native,15,Hawai'i Montane-Subalpine Mesic Forest,CES412.406,0.463060170412064,16.7740421295166,14.268500328064,1.94156634807587,1291.84948730469,-159.666491666667,22.1490916666667
2019-Dec,C-1962,S-10896,Caenorhabditis elegans,ECA2195,ECA2207,2019-12-08,42360,1007.369140625,Kauai3,,Kauai,Awa'awapuhi Trail,,68.9,Vegetal_litter/mix,"Leaf litter,NA,NA",,21.4,18.3,no,,,,2019-12-13,Yes,Proliferating (25+),1,1,1,,2 bp change in ITS2,,1,,C. elegans,15,20.277,Native mesic to dry forest and shrubland,Native Mesic Forest,Mesic Forest,Forest,Mesic and Dry,3,Native,15,Hawai'i Montane-Subalpine Mesic Forest,CES412.406,0.463060170412064,16.7740421295166,14.268500328064,1.94156634807587,1291.84948730469,-159.666491666667,22.1490916666667
2019-Dec,C-1962,S-10897,Caenorhabditis elegans,ECA2195,ECA2095,2019-12-08,42360,1007.369140625,Kauai3,,Kauai,Awa'awapuhi Trail,,68.9,Vegetal_litter/mix,"Leaf litter,NA,NA",,21.4,18.3,no,,,,2019-12-13,Yes,Proliferating (25+),1,1,1,,2 bp change in ITS2,,1,,C. elegans,15,20.277,Native mesic to dry forest and shrubland,Native Mesic Forest,Mesic Forest,Forest,Mesic and Dry,3,Native,15,Hawai'i Montane-Subalpine Mesic Forest,CES412.406,0.463060170412064,16.7740421295166,14.268500328064,1.94156634807587,1291.84948730469,-159.666491666667,22.1490916666667
2019-Dec,C-1962,S-10898,Caenorhabditis elegans,ECA2195,ECA2097,2019-12-08,42360,1007.369140625,Kauai3,,Kauai,Awa'awapuhi Trail,,68.9,Vegetal_litter/mix,"Leaf litter,NA,NA",,21.4,18.3,no,,,,2019-12-13,Yes,Proliferating (25+),1,1,1,,2 bp change in ITS2,,1,,C. elegans,15,20.277,Native mesic to dry forest and shrubland,Native Mesic Forest,Mesic Forest,Forest,Mesic and Dry,3,Native,15,Hawai'i Montane-Subalpine Mesic Forest,CES412.406,0.463060170412064,16.7740421295166,14.268500328064,1.94156634807587,1291.84948730469,-159.666491666667,22.1490916666667
2019-Dec,C-1446,,,,,2019-12-08,42360,1097.587890625,,,Maui,Kahakapao Loop Trail,,58.2,Vegetal_litter/mix,"Leaf litter,NA,NA",,20.1,16.4,no,,,,2019-12-13,No,,,,,,,,,,no nematode,20,878.655,Alien mesic forest,Alien Mesic Forest,Mesic Forest,Forest,Mesic,2,Introduced,2,Developed-Low Intensity,,0.612698256969452,16.884635925293,14.422082901001,3.33182120323181,2628.1181640625,-156.275188700001,20.8157718
2019-Dec,C-1939,S-10903,,,,2019-12-08,42480,1014.0258780037,,,Kauai,Awa'awapuhi Trail,,72,Rotting_nut/pod/seed/fruit,"Fruit,NA,NA",,21.4,20,no,,,,2019-12-13,Yes,Some (11-25),1,0,1,,,,,,non-Caeno,20,878.655,Alien mesic forest,Alien Mesic Forest,Mesic Forest,Forest,Mesic,2,Introduced,13,Hawai'i Lowland Mesic Forest,,0.459475725889206,17.3381805419922,13.3482494354248,2.41316723823547,1267.94750976563,-159.667502777778,22.149475
2019-Dec,C-1939,S-10904,,,,2019-12-08,42480,1014.0258780037,,,Kauai,Awa'awapuhi Trail,,72,Rotting_nut/pod/seed/fruit,"Fruit,NA,NA",,21.4,20,no,,,,2019-12-13,Yes,Some (11-25),1,0,1,,,,,,non-Caeno,20,878.655,Alien mesic forest,Alien Mesic Forest,Mesic Forest,Forest,Mesic,2,Introduced,13,Hawai'i Lowland Mesic Forest,,0.459475725889206,17.3381805419922,13.3482494354248,2.41316723823547,1267.94750976563,-159.667502777778,22.149475
2019-Dec,C-1939,S-11077,,,,2019-12-08,42480,1014.0258780037,,,Kauai,Awa'awapuhi Trail,,72,Rotting_nut/pod/seed/fruit,"Fruit,NA,NA",,21.4,20,no,,,,2019-12-13,Yes,Some (11-25),1,0,1,,,,,,non-Caeno,20,878.655,Alien mesic forest,Alien Mesic Forest,Mesic Forest,Forest,Mesic,2,Introduced,13,Hawai'i Lowland Mesic Forest,,0.459475725889206,17.3381805419922,13.3482494354248,2.41316723823547,1267.94750976563,-159.667502777778,22.149475
2019-Dec,C-1939,S-11118,,,,2019-12-08,42480,1014.0258780037,,,Kauai,Awa'awapuhi Trail,,72,Rotting_nut/pod/seed/fruit,"Fruit,NA,NA",,21.4,20,no,,,,2019-12-13,Yes,Some (11-25),1,0,1,,,,,,non-Caeno,20,878.655,Alien mesic forest,Alien Mesic Forest,Mesic Forest,Forest,Mesic,2,Introduced,13,Hawai'i Lowland Mesic Forest,,0.459475725889206,17.3381805419922,13.3482494354248,2.41316723823547,1267.94750976563,-159.667502777778,22.149475
2019-Dec,C-1939,S-11116,,,,2019-12-08,42480,1014.0258780037,,,Kauai,Awa'awapuhi Trail,,72,Rotting_nut/pod/seed/fruit,"Fruit,NA,NA",,21.4,20,no,,,,2019-12-13,Yes,Some (11-25),1,0,1,,,,,,non-Caeno,20,878.655,Alien mesic forest,Alien Mesic Forest,Mesic Forest,Forest,Mesic,2,Introduced,13,Hawai'i Lowland Mesic Forest,,0.459475725889206,17.3381805419922,13.3482494354248,2.41316723823547,1267.94750976563,-159.667502777778,22.149475
2019-Dec,C-1939,S-11117,,,,2019-12-08,42480,1014.0258780037,,,Kauai,Awa'awapuhi Trail,,72,Rotting_nut/pod/seed/fruit,"Fruit,NA,NA",,21.4,20,no,,,,2019-12-13,Yes,Some (11-25),1,0,1,,,,,,non-Caeno,20,878.655,Alien mesic forest,Alien Mesic Forest,Mesic Forest,Forest,Mesic,2,Introduced,13,Hawai'i Lowland Mesic Forest,,0.459475725889206,17.3381805419922,13.3482494354248,2.41316723823547,1267.94750976563,-159.667502777778,22.149475
2019-Dec,C-1445,,,,,2019-12-08,42600,1058.84143066406,,,Maui,Kahakapao Loop Trail,,62,Vegetal_litter/mix,"Leaf litter,NA,NA",,20.4,16.6,no,,,,2019-12-13,No,,,,,,,,,,no nematode,6,188.103,Closed ohia mesic forest,Native Mesic Forest,Mesic Forest,Forest,Mesic,2,Introduced,2,Developed-Low Intensity,,0.603354692459106,16.7248439788818,14.2503328323364,4.48017644882202,2500.6337890625,-156.274596,20.8150666000026
2019-Dec,C-1940,S-11137,,,,2019-12-08,42780,1014.0295404814,,,Kauai,Awa'awapuhi Trail,,70,Rotting_nut/pod/seed/fruit,"Fruit,NA,NA",,21.7,19.3,no,,,,2019-12-13,Yes,Some (11-25),0,,,,,,,,unknown nematode,20,878.655,Alien mesic forest,Alien Mesic Forest,Mesic Forest,Forest,Mesic,2,Introduced,13,Hawai'i Lowland Mesic Forest,,0.459475725889206,17.3381805419922,13.3482494354248,2.41316723823547,1267.94750976563,-159.667597222222,22.1496305555556
2019-Dec,C-1940,S-11138,,,,2019-12-08,42780,1014.0295404814,,,Kauai,Awa'awapuhi Trail,,70,Rotting_nut/pod/seed/fruit,"Fruit,NA,NA",,21.7,19.3,no,,,,2019-12-13,Yes,Some (11-25),0,,,,,,,,unknown nematode,20,878.655,Alien mesic forest,Alien Mesic Forest,Mesic Forest,Forest,Mesic,2,Introduced,13,Hawai'i Lowland Mesic Forest,,0.459475725889206,17.3381805419922,13.3482494354248,2.41316723823547,1267.94750976563,-159.667597222222,22.1496305555556
2019-Dec,C-1940,S-11139,,,,2019-12-08,42780,1014.0295404814,,,Kauai,Awa'awapuhi Trail,,70,Rotting_nut/pod/seed/fruit,"Fruit,NA,NA",,21.7,19.3,no,,,,2019-12-13,Yes,Some (11-25),1,0,1,,,,,,non-Caeno,20,878.655,Alien mesic forest,Alien Mesic Forest,Mesic Forest,Forest,Mesic,2,Introduced,13,Hawai'i Lowland Mesic Forest,,0.459475725889206,17.3381805419922,13.3482494354248,2.41316723823547,1267.94750976563,-159.667597222222,22.1496305555556
2019-Dec,C-1940,S-11140,,,,2019-12-08,42780,1014.0295404814,,,Kauai,Awa'awapuhi Trail,,70,Rotting_nut/pod/seed/fruit,"Fruit,NA,NA",,21.7,19.3,no,,,,2019-12-13,Yes,Some (11-25),0,,,,,,,,unknown nematode,20,878.655,Alien mesic forest,Alien Mesic Forest,Mesic Forest,Forest,Mesic,2,Introduced,13,Hawai'i Lowland Mesic Forest,,0.459475725889206,17.3381805419922,13.3482494354248,2.41316723823547,1267.94750976563,-159.667597222222,22.1496305555556
2019-Dec,C-1940,S-11141,,,,2019-12-08,42780,1014.0295404814,,,Kauai,Awa'awapuhi Trail,,70,Rotting_nut/pod/seed/fruit,"Fruit,NA,NA",,21.7,19.3,no,,,,2019-12-13,Yes,Some (11-25),0,,,,,,,,unknown nematode,20,878.655,Alien mesic forest,Alien Mesic Forest,Mesic Forest,Forest,Mesic,2,Introduced,13,Hawai'i Lowland Mesic Forest,,0.459475725889206,17.3381805419922,13.3482494354248,2.41316723823547,1267.94750976563,-159.667597222222,22.1496305555556
2019-Dec,C-1940,S-11142,,,,2019-12-08,42780,1014.0295404814,,,Kauai,Awa'awapuhi Trail,,70,Rotting_nut/pod/seed/fruit,"Fruit,NA,NA",,21.7,19.3,no,,,,2019-12-13,Yes,Some (11-25),0,,,,,,,,unknown nematode,20,878.655,Alien mesic forest,Alien Mesic Forest,Mesic Forest,Forest,Mesic,2,Introduced,13,Hawai'i Lowland Mesic Forest,,0.459475725889206,17.3381805419922,13.3482494354248,2.41316723823547,1267.94750976563,-159.667597222222,22.1496305555556
2019-Dec,C-1938,S-11184,,,,2019-12-08,42780,1007.3095703125,,,Kauai,Awa'awapuhi Trail,,69.1,Rotting_nut/pod/seed/fruit,"Fruit,NA,NA",,21.8,19.1,no,,,,2019-12-15,Yes,Few (4-10),0,,,,,,,,unknown nematode,20,878.655,Alien mesic forest,Alien Mesic Forest,Mesic Forest,Forest,Mesic,2,Introduced,13,Hawai'i Lowland Mesic Forest,,0.459475725889206,17.3381805419922,13.3482494354248,2.41316723823547,1267.94750976563,-159.667586111111,22.14965
2019-Dec,C-1938,S-11185,,,,2019-12-08,42780,1007.3095703125,,,Kauai,Awa'awapuhi Trail,,69.1,Rotting_nut/pod/seed/fruit,"Fruit,NA,NA",,21.8,19.1,no,,,,2019-12-15,Yes,Few (4-10),1,0,1,,,,,,non-Caeno,20,878.655,Alien mesic forest,Alien Mesic Forest,Mesic Forest,Forest,Mesic,2,Introduced,13,Hawai'i Lowland Mesic Forest,,0.459475725889206,17.3381805419922,13.3482494354248,2.41316723823547,1267.94750976563,-159.667586111111,22.14965
2019-Dec,C-1941,S-10905,,,,2019-12-08,42840,1023.1936026936,,,Kauai,Awa'awapuhi Trail,,69.9,Rotting_nut/pod/seed/fruit,"Fruit,NA,NA",,21.5,18.6,no,,,,2019-12-13,Yes,Some (11-25),1,0,1,,,,,,non-Caeno,20,878.655,Alien mesic forest,Alien Mesic Forest,Mesic Forest,Forest,Mesic,2,Introduced,13,Hawai'i Lowland Mesic Forest,,0.459475725889206,17.3381805419922,13.3482494354248,2.41316723823547,1267.94750976563,-159.668083333333,22.1496305555556
2019-Dec,C-1941,S-11081,,,,2019-12-08,42840,1023.1936026936,,,Kauai,Awa'awapuhi Trail,,69.9,Rotting_nut/pod/seed/fruit,"Fruit,NA,NA",,21.5,18.6,no,,,,2019-12-13,Yes,Some (11-25),1,0,1,,,,,,non-Caeno,20,878.655,Alien mesic forest,Alien Mesic Forest,Mesic Forest,Forest,Mesic,2,Introduced,13,Hawai'i Lowland Mesic Forest,,0.459475725889206,17.3381805419922,13.3482494354248,2.41316723823547,1267.94750976563,-159.668083333333,22.1496305555556
2019-Dec,C-1941,S-11082,,,,2019-12-08,42840,1023.1936026936,,,Kauai,Awa'awapuhi Trail,,69.9,Rotting_nut/pod/seed/fruit,"Fruit,NA,NA",,21.5,18.6,no,,,,2019-12-13,Yes,Some (11-25),1,0,1,,,,,,non-Caeno,20,878.655,Alien mesic forest,Alien Mesic Forest,Mesic Forest,Forest,Mesic,2,Introduced,13,Hawai'i Lowland Mesic Forest,,0.459475725889206,17.3381805419922,13.3482494354248,2.41316723823547,1267.94750976563,-159.668083333333,22.1496305555556
2019-Dec,C-1941,S-11078,,,,2019-12-08,42840,1023.1936026936,,,Kauai,Awa'awapuhi Trail,,69.9,Rotting_nut/pod/seed/fruit,"Fruit,NA,NA",,21.5,18.6,no,,,,2019-12-13,Yes,Some (11-25),1,0,1,,,,,,non-Caeno,20,878.655,Alien mesic forest,Alien Mesic Forest,Mesic Forest,Forest,Mesic,2,Introduced,13,Hawai'i Lowland Mesic Forest,,0.459475725889206,17.3381805419922,13.3482494354248,2.41316723823547,1267.94750976563,-159.668083333333,22.1496305555556
2019-Dec,C-1941,S-11079,,,,2019-12-08,42840,1023.1936026936,,,Kauai,Awa'awapuhi Trail,,69.9,Rotting_nut/pod/seed/fruit,"Fruit,NA,NA",,21.5,18.6,no,,,,2019-12-13,Yes,Some (11-25),1,0,1,,,,,,non-Caeno,20,878.655,Alien mesic forest,Alien Mesic Forest,Mesic Forest,Forest,Mesic,2,Introduced,13,Hawai'i Lowland Mesic Forest,,0.459475725889206,17.3381805419922,13.3482494354248,2.41316723823547,1267.94750976563,-159.668083333333,22.1496305555556
2019-Dec,C-1941,S-11080,,,,2019-12-08,42840,1023.1936026936,,,Kauai,Awa'awapuhi Trail,,69.9,Rotting_nut/pod/seed/fruit,"Fruit,NA,NA",,21.5,18.6,no,,,,2019-12-13,Yes,Some (11-25),1,0,1,,,,,,non-Caeno,20,878.655,Alien mesic forest,Alien Mesic Forest,Mesic Forest,Forest,Mesic,2,Introduced,13,Hawai'i Lowland Mesic Forest,,0.459475725889206,17.3381805419922,13.3482494354248,2.41316723823547,1267.94750976563,-159.668083333333,22.1496305555556
2019-Dec,C-1444,,,,,2019-12-08,42840,1103.08569335938,,,Maui,Kahakapao Loop Trail,,62.5,Vegetal_litter/mix,"Leaf litter,NA,NA",,20,16.4,no,,,,2019-12-13,No,,,,,,,,,,no nematode,20,878.655,Alien mesic forest,Alien Mesic Forest,Mesic Forest,Forest,Mesic,2,Introduced,2,Developed-Low Intensity,,0.603354692459106,16.7248439788818,14.2503328323364,4.48017644882202,2500.6337890625,-156.2746994,20.8139741999981
2019-Dec,C-1942,S-11083,,,,2019-12-08,42960,1013.36975102193,,,Kauai,Awa'awapuhi Trail,,70.9,Rotting_nut/pod/seed/fruit,"Fruit,NA,NA",,21.5,19,no,,,,2019-12-13,Yes,Few (4-10),0,,,,,,,,unknown nematode,20,878.655,Alien mesic forest,Alien Mesic Forest,Mesic Forest,Forest,Mesic,2,Introduced,13,Hawai'i Lowland Mesic Forest,,0.459475725889206,17.3381805419922,13.3482494354248,2.41316723823547,1267.94750976563,-159.667883333333,22.1497277777778
2019-Dec,C-1942,S-11084,,,,2019-12-08,42960,1013.36975102193,,,Kauai,Awa'awapuhi Trail,,70.9,Rotting_nut/pod/seed/fruit,"Fruit,NA,NA",,21.5,19,no,,,,2019-12-13,Yes,Few (4-10),0,,,,,,,,unknown nematode,20,878.655,Alien mesic forest,Alien Mesic Forest,Mesic Forest,Forest,Mesic,2,Introduced,13,Hawai'i Lowland Mesic Forest,,0.459475725889206,17.3381805419922,13.3482494354248,2.41316723823547,1267.94750976563,-159.667883333333,22.1497277777778
2019-Dec,C-1942,S-11085,,,,2019-12-08,42960,1013.36975102193,,,Kauai,Awa'awapuhi Trail,,70.9,Rotting_nut/pod/seed/fruit,"Fruit,NA,NA",,21.5,19,no,,,,2019-12-13,Yes,Few (4-10),0,,,,,,,,unknown nematode,20,878.655,Alien mesic forest,Alien Mesic Forest,Mesic Forest,Forest,Mesic,2,Introduced,13,Hawai'i Lowland Mesic Forest,,0.459475725889206,17.3381805419922,13.3482494354248,2.41316723823547,1267.94750976563,-159.667883333333,22.1497277777778
2019-Dec,C-1942,S-11086,,,,2019-12-08,42960,1013.36975102193,,,Kauai,Awa'awapuhi Trail,,70.9,Rotting_nut/pod/seed/fruit,"Fruit,NA,NA",,21.5,19,no,,,,2019-12-13,Yes,Few (4-10),0,,,,,,,,unknown nematode,20,878.655,Alien mesic forest,Alien Mesic Forest,Mesic Forest,Forest,Mesic,2,Introduced,13,Hawai'i Lowland Mesic Forest,,0.459475725889206,17.3381805419922,13.3482494354248,2.41316723823547,1267.94750976563,-159.667883333333,22.1497277777778
2019-Dec,C-1942,S-11087,,,,2019-12-08,42960,1013.36975102193,,,Kauai,Awa'awapuhi Trail,,70.9,Rotting_nut/pod/seed/fruit,"Fruit,NA,NA",,21.5,19,no,,,,2019-12-13,Yes,Few (4-10),0,,,,,,,,unknown nematode,20,878.655,Alien mesic forest,Alien Mesic Forest,Mesic Forest,Forest,Mesic,2,Introduced,13,Hawai'i Lowland Mesic Forest,,0.459475725889206,17.3381805419922,13.3482494354248,2.41316723823547,1267.94750976563,-159.667883333333,22.1497277777778
2019-Dec,C-1942,S-11088,,,,2019-12-08,42960,1013.36975102193,,,Kauai,Awa'awapuhi Trail,,70.9,Rotting_nut/pod/seed/fruit,"Fruit,NA,NA",,21.5,19,no,,,,2019-12-13,Yes,Few (4-10),0,,,,,,,,unknown nematode,20,878.655,Alien mesic forest,Alien Mesic Forest,Mesic Forest,Forest,Mesic,2,Introduced,13,Hawai'i Lowland Mesic Forest,,0.459475725889206,17.3381805419922,13.3482494354248,2.41316723823547,1267.94750976563,-159.667883333333,22.1497277777778
2019-Dec,C-1943,S-11113,,,,2019-12-08,42960,1011.13049267643,,,Kauai,Awa'awapuhi Trail,,69.3,Rotting_nut/pod/seed/fruit,"Fruit,NA,NA",,21.8,19,no,,,,2019-12-13,Yes,Few (4-10),0,,,,,,,,unknown nematode,20,878.655,Alien mesic forest,Alien Mesic Forest,Mesic Forest,Forest,Mesic,2,Introduced,13,Hawai'i Lowland Mesic Forest,,0.459475725889206,17.3381805419922,13.3482494354248,2.41316723823547,1267.94750976563,-159.667894444444,22.1497333333333
2019-Dec,C-1943,S-11114,,,,2019-12-08,42960,1011.13049267643,,,Kauai,Awa'awapuhi Trail,,69.3,Rotting_nut/pod/seed/fruit,"Fruit,NA,NA",,21.8,19,no,,,,2019-12-13,Yes,Few (4-10),0,,,,,,,,unknown nematode,20,878.655,Alien mesic forest,Alien Mesic Forest,Mesic Forest,Forest,Mesic,2,Introduced,13,Hawai'i Lowland Mesic Forest,,0.459475725889206,17.3381805419922,13.3482494354248,2.41316723823547,1267.94750976563,-159.667894444444,22.1497333333333
